ensembl	hgnc
33553	ENSG00000236213	NA
33554	ENSG00000236216	16326
33555	ENSG00000236217	31660
33556	ENSG00000236226	NA
33557	ENSG00000236229	32320
33558	ENSG00000236230	NA
33559	ENSG00000236231	NA
33560	ENSG00000236232	51983
33561	ENSG00000236234	NA
33562	ENSG00000236235	NA
33563	ENSG00000236238	NA
33564	ENSG00000236240	41340
33565	ENSG00000236241	NA
33566	ENSG00000236242	39913
33567	ENSG00000236243	36382
33568	ENSG00000236244	NA
33569	ENSG00000236246	NA
33570	ENSG00000236248	NA
33571	ENSG00000236252	NA
33572	ENSG00000236253	26869
33573	ENSG00000236254	42201
33574	ENSG00000236255	NA
33575	ENSG00000236256	16972
33576	ENSG00000236257	44587
33577	ENSG00000236258	39211
33578	ENSG00000236259	53688
33579	ENSG00000236261	NA
33580	ENSG00000236262	40015
33581	ENSG00000236263	NA
33582	ENSG00000236264	36733
33583	ENSG00000236266	NA
33584	ENSG00000236267	NA
33585	ENSG00000236268	50595
33586	ENSG00000236269	Unknown
33587	ENSG00000236272	NA
33588	ENSG00000236274	NA
33589	ENSG00000236276	40395
33590	ENSG00000236277	42045
33591	ENSG00000236278	44345
33592	ENSG00000236279	21969
33593	ENSG00000236280	NA
33594	ENSG00000236281	52270
33595	ENSG00000236283	NA
33596	ENSG00000236284	37351
33597	ENSG00000236285	7928
33598	ENSG00000236287	30803
33599	ENSG00000236289	50847
33600	ENSG00000236290	44562
33601	ENSG00000236292	NA
33602	ENSG00000236295	NA
33603	ENSG00000236296	42319
33604	ENSG00000236297	NA
33605	ENSG00000236299	NA
33606	ENSG00000236300	42246
33607	ENSG00000236301	26691
33608	ENSG00000236303	NA
33609	ENSG00000236304	NA
33610	ENSG00000236305	40807
33611	ENSG00000236306	49804
33612	ENSG00000236307	51459
33613	ENSG00000236308	NA
33614	ENSG00000236311	37183
33615	ENSG00000236312	35848
33616	ENSG00000236313	37373
33617	ENSG00000236316	15118
33618	ENSG00000236317	NA
33619	ENSG00000236318	NA
33620	ENSG00000236319	NA
33621	ENSG00000236320	32689
33622	ENSG00000236323	19329
33623	ENSG00000236324	NA
33624	ENSG00000236325	NA
33625	ENSG00000236326	NA
33626	ENSG00000236327	NA
33627	ENSG00000236330	36557
33628	ENSG00000236332	NA
33629	ENSG00000236333	27471
33630	ENSG00000236334	33996
33631	ENSG00000236335	NA
33632	ENSG00000236336	NA
33633	ENSG00000236337	41333
33634	ENSG00000236339	42635
33635	ENSG00000236340	NA
33636	ENSG00000236341	NA
33637	ENSG00000236343	44589
33638	ENSG00000236345	NA
33639	ENSG00000236347	NA
33640	ENSG00000236348	39785
33641	ENSG00000236349	43997
33642	ENSG00000236352	NA
33643	ENSG00000236354	42772
33644	ENSG00000236355	NA
33645	ENSG00000236356	NA
33646	ENSG00000236357	44586
33647	ENSG00000236358	NA
33648	ENSG00000236359	31279
33649	ENSG00000236360	NA
33650	ENSG00000236362	31906
33651	ENSG00000236364	NA
33652	ENSG00000236365	NA
33653	ENSG00000236366	NA
33654	ENSG00000236371	33282
33655	ENSG00000236372	NA
33656	ENSG00000236373	NA
33657	ENSG00000236375	33311
33658	ENSG00000236376	NA
33659	ENSG00000236377	NA
33660	ENSG00000236378	NA
33661	ENSG00000236379	38464
33662	ENSG00000236380	13638
33663	ENSG00000236382	34213
33664	ENSG00000236383	43658
33665	ENSG00000236384	19727
33666	ENSG00000236385	NA
33667	ENSG00000236386	NA
33668	ENSG00000236387	NA
33669	ENSG00000236388	40659
33670	ENSG00000236389	NA
33671	ENSG00000236390	NA
33672	ENSG00000236391	NA
33673	ENSG00000236392	NA
33674	ENSG00000236393	NA
33675	ENSG00000236394	NA
33676	ENSG00000236395	NA
33677	ENSG00000236396	31043
33678	ENSG00000236397	37103
33679	ENSG00000236398	18886
33680	ENSG00000236400	18954
33681	ENSG00000236401	49812
33682	ENSG00000236403	NA
33683	ENSG00000236404	49621
33684	ENSG00000236405	21633
33685	ENSG00000236407	39100
33686	ENSG00000236408	NA
33687	ENSG00000236409	19337
33688	ENSG00000236411	44542
33689	ENSG00000236412	NA
33690	ENSG00000236413	NA
33691	ENSG00000236414	NA
33692	ENSG00000236417	2539
33693	ENSG00000236420	44697
33694	ENSG00000236423	49449
33695	ENSG00000236424	37473
33696	ENSG00000236425	NA
33697	ENSG00000236426	NA
33698	ENSG00000236427	NA
33699	ENSG00000236429	38781
33700	ENSG00000236430	33381
33701	ENSG00000236431	NA
33702	ENSG00000236432	NA
33703	ENSG00000236433	36256
33704	ENSG00000236434	NA
33705	ENSG00000236435	23904
33706	ENSG00000236436	NA
33707	ENSG00000236437	53013
33708	ENSG00000236438	34079
33709	ENSG00000236439	NA
33710	ENSG00000236440	NA
33711	ENSG00000236442	39214
33712	ENSG00000236444	13477
33713	ENSG00000236445	27179
33714	ENSG00000236446	33293
33715	ENSG00000236447	41455
33716	ENSG00000236449	NA
33717	ENSG00000236450	NA
33718	ENSG00000236451	NA
33719	ENSG00000236452	NA
33720	ENSG00000236453	NA
33721	ENSG00000236456	NA
33722	ENSG00000236457	NA
33723	ENSG00000236459	39540
33724	ENSG00000236460	41515
33725	ENSG00000236461	NA
33726	ENSG00000236463	42762
33727	ENSG00000236464	53598
33728	ENSG00000236466	NA
33729	ENSG00000236467	51213
33730	ENSG00000236468	NA
33731	ENSG00000236469	NA
33732	ENSG00000236471	NA
33733	ENSG00000236472	NA
33734	ENSG00000236473	48870
33735	ENSG00000236474	16532
33736	ENSG00000236475	31338
33737	ENSG00000236476	NA
33738	ENSG00000236477	10412
33739	ENSG00000236478	NA
33740	ENSG00000236480	44243
33741	ENSG00000236481	53058
33742	ENSG00000236483	52084
33743	ENSG00000236484	10454
33744	ENSG00000236485	52769
33745	ENSG00000236487	NA
33746	ENSG00000236489	NA
33747	ENSG00000236491	NA
33748	ENSG00000236493	31664
33749	ENSG00000236494	NA
33750	ENSG00000236495	NA
33751	ENSG00000236496	49622
33752	ENSG00000236497	52532
33753	ENSG00000236498	NA
33754	ENSG00000236499	26519
33755	ENSG00000236500	1646
33756	ENSG00000236501	NA
33757	ENSG00000236502	40532
33758	ENSG00000236503	NA
33759	ENSG00000236504	NA
33760	ENSG00000236505	NA
33761	ENSG00000236507	NA
33762	ENSG00000236508	41281
33763	ENSG00000236509	36003
33764	ENSG00000236510	NA
33765	ENSG00000236511	49688
33766	ENSG00000236512	NA
33767	ENSG00000236513	NA
33768	ENSG00000236514	NA
33769	ENSG00000236516	49283
33770	ENSG00000236519	40558
33771	ENSG00000236520	39909
33772	ENSG00000236521	45021
33773	ENSG00000236523	45219
33774	ENSG00000236525	NA
33775	ENSG00000236526	NA
33776	ENSG00000236527	16599
33777	ENSG00000236528	NA
33778	ENSG00000236529	NA
33779	ENSG00000236530	52871
33780	ENSG00000236531	NA
33781	ENSG00000236532	52483
33782	ENSG00000236533	NA
33783	ENSG00000236534	42030
33784	ENSG00000236535	41496
33785	ENSG00000236536	NA
33786	ENSG00000236538	35156
33787	ENSG00000236539	48784
33788	ENSG00000236540	NA
33789	ENSG00000236541	33215
33790	ENSG00000236542	45084
33791	ENSG00000236543	NA
33792	ENSG00000236544	NA
33793	ENSG00000236545	NA
33794	ENSG00000236546	NA
33795	ENSG00000236548	50866
33796	ENSG00000236549	35735
33797	ENSG00000236550	NA
33798	ENSG00000236552	23736
33799	ENSG00000236554	39399
33800	ENSG00000236555	NA
33801	ENSG00000236556	NA
33802	ENSG00000236559	NA
33803	ENSG00000236562	NA
33804	ENSG00000236564	37684
33805	ENSG00000236565	39774
33806	ENSG00000236567	49742
33807	ENSG00000236569	48803
33808	ENSG00000236570	44509
33809	ENSG00000236571	NA
33810	ENSG00000236572	NA
33811	ENSG00000236574	NA
33812	ENSG00000236576	NA
33813	ENSG00000236577	42039
33814	ENSG00000236580	NA
33815	ENSG00000236581	40873
33816	ENSG00000236582	44693
33817	ENSG00000236583	NA
33818	ENSG00000236590	44578
33819	ENSG00000236591	NA
33820	ENSG00000236592	37840
33821	ENSG00000236594	36530
33822	ENSG00000236595	48654
33823	ENSG00000236596	NA
33824	ENSG00000236597	5518
33825	ENSG00000236599	38731
33826	ENSG00000236601	NA
33827	ENSG00000236603	21631
33828	ENSG00000236604	50446
33829	ENSG00000236605	NA
33830	ENSG00000236606	NA
33831	ENSG00000236607	51458
33832	ENSG00000236608	37925
33833	ENSG00000236609	21767
33834	ENSG00000236610	44597
33835	ENSG00000236611	53595
33836	ENSG00000236612	18952
33837	ENSG00000236615	NA
33838	ENSG00000236616	997
33839	ENSG00000236617	NA
33840	ENSG00000236618	44116
33841	ENSG00000236620	23910
33842	ENSG00000236621	Unknown
33843	ENSG00000236626	42279
33844	ENSG00000236627	NA
33845	ENSG00000236634	NA
33846	ENSG00000236635	53573
33847	ENSG00000236636	NA
33848	ENSG00000236637	5425
33849	ENSG00000236638	NA
33850	ENSG00000236641	NA
33851	ENSG00000236643	NA
33852	ENSG00000236646	31854
33853	ENSG00000236647	NA
33854	ENSG00000236648	NA
33855	ENSG00000236651	50638
33856	ENSG00000236653	52742
33857	ENSG00000236654	NA
33858	ENSG00000236655	NA
33859	ENSG00000236656	NA
33860	ENSG00000236658	NA
33861	ENSG00000236660	32255
33862	ENSG00000236662	NA
33863	ENSG00000236663	51844
33864	ENSG00000236664	NA
33865	ENSG00000236665	NA
33866	ENSG00000236666	40058
33867	ENSG00000236667	NA
33868	ENSG00000236668	NA
33869	ENSG00000236670	19259
33870	ENSG00000236671	45029
33871	ENSG00000236673	NA
33872	ENSG00000236674	NA
33873	ENSG00000236675	7505
33874	ENSG00000236676	NA
33875	ENSG00000236677	NA
33876	ENSG00000236678	27890
33877	ENSG00000236679	36176
33878	ENSG00000236680	NA
33879	ENSG00000236681	44549
33880	ENSG00000236682	NA
33881	ENSG00000236683	13321
33882	ENSG00000236686	31378
33883	ENSG00000236687	NA
33884	ENSG00000236689	52150
33885	ENSG00000236690	NA
33886	ENSG00000236691	31362
33887	ENSG00000236692	NA
33888	ENSG00000236695	48777
33889	ENSG00000236698	19900
33890	ENSG00000236699	25968
33891	ENSG00000236700	48978
33892	ENSG00000236701	NA
33893	ENSG00000236703	37457
33894	ENSG00000236704	39272
33895	ENSG00000236708	NA
33896	ENSG00000236709	43591
33897	ENSG00000236710	NA
33898	ENSG00000236711	39963
33899	ENSG00000236712	NA
33900	ENSG00000236713	NA
33901	ENSG00000236714	52660
33902	ENSG00000236716	NA
33903	ENSG00000236717	NA
33904	ENSG00000236718	23895
33905	ENSG00000236719	49422
33906	ENSG00000236720	52529
33907	ENSG00000236722	NA
33908	ENSG00000236723	NA
33909	ENSG00000236724	NA
33910	ENSG00000236731	NA
33911	ENSG00000236732	NA
33912	ENSG00000236733	NA
33913	ENSG00000236735	35666
33914	ENSG00000236736	44309
33915	ENSG00000236737	26779
33916	ENSG00000236739	49797
33917	ENSG00000236740	NA
33918	ENSG00000236741	NA
33919	ENSG00000236743	Unknown
33920	ENSG00000236744	NA
33921	ENSG00000236745	39920
33922	ENSG00000236747	50338
33923	ENSG00000236748	NA
33924	ENSG00000236750	NA
33925	ENSG00000236751	49573
33926	ENSG00000236753	40374
33927	ENSG00000236754	NA
33928	ENSG00000236756	31432
33929	ENSG00000236758	40923
33930	ENSG00000236760	NA
33931	ENSG00000236761	37275
33932	ENSG00000236762	36596
33933	ENSG00000236763	44023
33934	ENSG00000236764	2290
33935	ENSG00000236768	NA
33936	ENSG00000236769	NA
33937	ENSG00000236770	NA
33938	ENSG00000236772	NA
33939	ENSG00000236773	NA
33940	ENSG00000236775	NA
33941	ENSG00000236776	36205
33942	ENSG00000236777	NA
33943	ENSG00000236778	42691
33944	ENSG00000236779	NA
33945	ENSG00000236780	52635
33946	ENSG00000236782	NA
33947	ENSG00000236783	37011
33948	ENSG00000236785	51832
33949	ENSG00000236786	37474
33950	ENSG00000236790	27940
33951	ENSG00000236791	15063
33952	ENSG00000236792	NA
33953	ENSG00000236794	39076
33954	ENSG00000236795	NA
33955	ENSG00000236796	NA
33956	ENSG00000236797	23224
33957	ENSG00000236799	NA
33958	ENSG00000236800	NA
33959	ENSG00000236801	36409
33960	ENSG00000236803	39261
33961	ENSG00000236804	35527
33962	ENSG00000236806	36873
33963	ENSG00000236807	NA
33964	ENSG00000236809	41509
33965	ENSG00000236810	50582
33966	ENSG00000236811	16577
33967	ENSG00000236813	38572
33968	ENSG00000236814	NA
33969	ENSG00000236816	31980
33970	ENSG00000236817	NA
33971	ENSG00000236818	43937
33972	ENSG00000236819	51343
33973	ENSG00000236822	40406
33974	ENSG00000236823	NA
33975	ENSG00000236824	1022
33976	ENSG00000236825	50381
33977	ENSG00000236827	15544
33978	ENSG00000236828	40185
33979	ENSG00000236829	NA
33980	ENSG00000236830	43664
33981	ENSG00000236831	12844
33982	ENSG00000236832	NA
33983	ENSG00000236833	NA
33984	ENSG00000236834	42755
33985	ENSG00000236836	40431
33986	ENSG00000236837	NA
33987	ENSG00000236838	NA
33988	ENSG00000236839	NA
33989	ENSG00000236841	NA
33990	ENSG00000236842	NA
33991	ENSG00000236844	NA
33992	ENSG00000236846	NA
33993	ENSG00000236847	NA
33994	ENSG00000236848	51630
33995	ENSG00000236849	51111
33996	ENSG00000236850	Unknown
33997	ENSG00000236852	NA
33998	ENSG00000236853	8274
33999	ENSG00000236854	NA
34000	ENSG00000236856	NA
34001	ENSG00000236857	49780
34002	ENSG00000236858	NA
34003	ENSG00000236859	27385
34004	ENSG00000236860	35808
34005	ENSG00000236861	NA
34006	ENSG00000236862	36283
34007	ENSG00000236863	36272
34008	ENSG00000236864	NA
34009	ENSG00000236866	NA
34010	ENSG00000236867	NA
34011	ENSG00000236869	NA
34012	ENSG00000236870	NA
34013	ENSG00000236871	31843
34014	ENSG00000236871	31843
34015	ENSG00000236872	53660
34016	ENSG00000236874	NA
34017	ENSG00000236875	37106
34018	ENSG00000236876	11883
34019	ENSG00000236877	51596
34020	ENSG00000236878	52182
34021	ENSG00000236880	NA
34022	ENSG00000236882	24687
34023	ENSG00000236883	NA
34024	ENSG00000236885	NA
34025	ENSG00000236886	NA
34026	ENSG00000236887	NA
34027	ENSG00000236888	36367
34028	ENSG00000236889	NA
34029	ENSG00000236890	NA
34030	ENSG00000236892	NA
34031	ENSG00000236893	770
34032	ENSG00000236894	NA
34033	ENSG00000236896	NA
34034	ENSG00000236897	NA
34035	ENSG00000236900	39928
34036	ENSG00000236901	23642
34037	ENSG00000236905	NA
34038	ENSG00000236907	NA
34039	ENSG00000236908	NA
34040	ENSG00000236909	8272
34041	ENSG00000236911	NA
34042	ENSG00000236913	NA
34043	ENSG00000236914	52668
34044	ENSG00000236915	NA
34045	ENSG00000236917	39338
34046	ENSG00000236919	NA
34047	ENSG00000236920	NA
34048	ENSG00000236921	NA
34049	ENSG00000236922	50645
34050	ENSG00000236924	NA
34051	ENSG00000236928	NA
34052	ENSG00000236929	NA
34053	ENSG00000236930	NA
34054	ENSG00000236932	1830
34055	ENSG00000236935	NA
34056	ENSG00000236936	NA
34057	ENSG00000236937	43825
34058	ENSG00000236938	NA
34059	ENSG00000236939	28595
34060	ENSG00000236940	NA
34061	ENSG00000236941	NA
34062	ENSG00000236942	NA
34063	ENSG00000236944	45025
34064	ENSG00000236946	48800
34065	ENSG00000236947	NA
34066	ENSG00000236948	NA
34067	ENSG00000236950	52564
34068	ENSG00000236951	NA
34069	ENSG00000236953	39900
34070	ENSG00000236956	7767
34071	ENSG00000236957	NA
34072	ENSG00000236958	NA
34073	ENSG00000236959	30659
34074	ENSG00000236960	NA
34075	ENSG00000236961	NA
34076	ENSG00000236963	49455
34077	ENSG00000236965	15229
34078	ENSG00000236966	NA
34079	ENSG00000236968	NA
34080	ENSG00000236969	33438
34081	ENSG00000236972	31059
34082	ENSG00000236973	38557
34083	ENSG00000236975	NA
34084	ENSG00000236976	NA
34085	ENSG00000236977	41477
34086	ENSG00000236978	NA
34087	ENSG00000236980	44666
34088	ENSG00000236981	15129
34089	ENSG00000236982	51427
34090	ENSG00000236985	NA
34091	ENSG00000236986	NA
34092	ENSG00000236987	48850
34093	ENSG00000236988	NA
34094	ENSG00000236989	NA
34095	ENSG00000236990	NA
34096	ENSG00000236991	49501
34097	ENSG00000236992	15951
34098	ENSG00000236993	37773
34099	ENSG00000236994	42430
34100	ENSG00000236996	41461
34101	ENSG00000236998	NA
34102	ENSG00000236999	41309
34103	ENSG00000237000	16573
34104	ENSG00000237001	39841
34105	ENSG00000237002	NA
34106	ENSG00000237003	NA
34107	ENSG00000237004	42792
34108	ENSG00000237005	43010
34109	ENSG00000237007	37888
34110	ENSG00000237008	51934
34111	ENSG00000237009	28260
34112	ENSG00000237011	NA
34113	ENSG00000237013	52616
34114	ENSG00000237014	NA
34115	ENSG00000237015	NA
34116	ENSG00000237016	NA
34117	ENSG00000237017	NA
34118	ENSG00000237019	NA
34119	ENSG00000237020	5484
34120	ENSG00000237021	Unknown
34121	ENSG00000237023	37739
34122	ENSG00000237024	36686
34123	ENSG00000237025	NA
34124	ENSG00000237026	NA
34125	ENSG00000237027	NA
34126	ENSG00000237031	NA
34127	ENSG00000237032	31461
34128	ENSG00000237033	43596
34129	ENSG00000237035	NA
34130	ENSG00000237036	42354
34131	ENSG00000237037	45273
34132	ENSG00000237038	37181
34133	ENSG00000237039	NA
34134	ENSG00000237040	38719
34135	ENSG00000237040	38719
34136	ENSG00000237041	NA
34137	ENSG00000237042	16802
34138	ENSG00000237048	18493
34139	ENSG00000237049	10341
34140	ENSG00000237053	4007
34141	ENSG00000237054	40533
34142	ENSG00000237055	52113
34143	ENSG00000237057	52938
34144	ENSG00000237058	NA
34145	ENSG00000237061	NA
34146	ENSG00000237062	NA
34147	ENSG00000237063	NA
34148	ENSG00000237064	13277
34149	ENSG00000237065	23102
34150	ENSG00000237068	16568
34151	ENSG00000237069	Unknown
34152	ENSG00000237070	NA
34153	ENSG00000237072	NA
34154	ENSG00000237073	NA
34155	ENSG00000237074	NA
34156	ENSG00000237076	NA
34157	ENSG00000237077	NA
34158	ENSG00000237080	39751
34159	ENSG00000237082	2275
34160	ENSG00000237083	NA
34161	ENSG00000237085	NA
34162	ENSG00000237087	NA
34163	ENSG00000237088	NA
34164	ENSG00000237089	41976
34165	ENSG00000237090	NA
34166	ENSG00000237092	49103
34167	ENSG00000237094	NA
34168	ENSG00000237099	39710
34169	ENSG00000237101	NA
34170	ENSG00000237106	31071
34171	ENSG00000237107	NA
34172	ENSG00000237109	36564
34173	ENSG00000237110	20977
34174	ENSG00000237111	5537
34175	ENSG00000237115	NA
34176	ENSG00000237118	18851
34177	ENSG00000237119	49050
34178	ENSG00000237121	42861
34179	ENSG00000237122	32267
34180	ENSG00000237124	42112
34181	ENSG00000237125	48872
34182	ENSG00000237126	NA
34183	ENSG00000237127	NA
34184	ENSG00000237128	NA
34185	ENSG00000237129	52302
34186	ENSG00000237130	29781
34187	ENSG00000237131	NA
34188	ENSG00000237133	NA
34189	ENSG00000237135	44960
34190	ENSG00000237136	37264
34191	ENSG00000237137	NA
34192	ENSG00000237138	40631
34193	ENSG00000237139	36062
34194	ENSG00000237140	49334
34195	ENSG00000237141	45064
34196	ENSG00000237148	42642
34197	ENSG00000237149	23525
34198	ENSG00000237152	39966
34199	ENSG00000237153	NA
34200	ENSG00000237154	21582
34201	ENSG00000237158	NA
34202	ENSG00000237159	48712
34203	ENSG00000237160	NA
34204	ENSG00000237161	NA
34205	ENSG00000237162	NA
34206	ENSG00000237163	NA
34207	ENSG00000237164	39843
34208	ENSG00000237166	52582
34209	ENSG00000237167	NA
34210	ENSG00000237169	36916
34211	ENSG00000237170	48878
34212	ENSG00000237171	NA
34213	ENSG00000237172	28714
34214	ENSG00000237173	NA
34215	ENSG00000237174	NA
34216	ENSG00000237175	39904
34217	ENSG00000237176	NA
34218	ENSG00000237178	NA
34219	ENSG00000237179	52587
34220	ENSG00000237180	42349
34221	ENSG00000237181	NA
34222	ENSG00000237182	NA
34223	ENSG00000237183	34210
34224	ENSG00000237185	37386
34225	ENSG00000237186	NA
34226	ENSG00000237187	48622
34227	ENSG00000237188	NA
34228	ENSG00000237189	NA
34229	ENSG00000237190	30545
34230	ENSG00000237193	NA
34231	ENSG00000237194	11129
34232	ENSG00000237195	23945
34233	ENSG00000237197	5486
34234	ENSG00000237200	41493
34235	ENSG00000237202	NA
34236	ENSG00000237205	36181
34237	ENSG00000237206	33959
34238	ENSG00000237207	50368
34239	ENSG00000237208	NA
34240	ENSG00000237210	NA
34241	ENSG00000237211	42923
34242	ENSG00000237212	NA
34243	ENSG00000237213	35505
34244	ENSG00000237214	NA
34245	ENSG00000237215	38061
34246	ENSG00000237217	NA
34247	ENSG00000237220	NA
34248	ENSG00000237221	40463
34249	ENSG00000237222	52794
34250	ENSG00000237223	33545
34251	ENSG00000237224	NA
34252	ENSG00000237225	14721
34253	ENSG00000237226	35490
34254	ENSG00000237227	NA
34255	ENSG00000237230	18920
34256	ENSG00000237232	23130
34257	ENSG00000237233	51209
34258	ENSG00000237234	NA
34259	ENSG00000237235	12255
34260	ENSG00000237236	NA
34261	ENSG00000237238	49154
34262	ENSG00000237242	38567
34263	ENSG00000237243	NA
34264	ENSG00000237247	37204
34265	ENSG00000237248	48911
34266	ENSG00000237249	NA
34267	ENSG00000237250	NA
34268	ENSG00000237251	NA
34269	ENSG00000237252	NA
34270	ENSG00000237254	12214
34271	ENSG00000237256	16557
34272	ENSG00000237257	42109
34273	ENSG00000237259	NA
34274	ENSG00000237260	53691
34275	ENSG00000237261	NA
34276	ENSG00000237262	NA
34277	ENSG00000237263	18977
34278	ENSG00000237264	3981
34279	ENSG00000237265	NA
34280	ENSG00000237266	52613
34281	ENSG00000237267	51217
34282	ENSG00000237268	NA
34283	ENSG00000237269	23897
34284	ENSG00000237271	NA
34285	ENSG00000237272	15203
34286	ENSG00000237273	37873
34287	ENSG00000237274	49744
34288	ENSG00000237275	NA
34289	ENSG00000237276	32248
34290	ENSG00000237278	39683
34291	ENSG00000237279	NA
34292	ENSG00000237280	NA
34293	ENSG00000237281	41079
34294	ENSG00000237282	43424
34295	ENSG00000237283	NA
34296	ENSG00000237285	13958
34297	ENSG00000237286	NA
34298	ENSG00000237289	1995
34299	ENSG00000237290	50553
34300	ENSG00000237292	52520
34301	ENSG00000237293	NA
34302	ENSG00000237294	37942
34303	ENSG00000237296	44186
34304	ENSG00000237297	NA
34305	ENSG00000237298	44124
34306	ENSG00000237299	NA
34307	ENSG00000237300	52021
34308	ENSG00000237301	NA
34309	ENSG00000237302	23883
34310	ENSG00000237303	43003
34311	ENSG00000237306	49341
34312	ENSG00000237307	38164
34313	ENSG00000237308	NA
34314	ENSG00000237309	42107
34315	ENSG00000237310	NA
34316	ENSG00000237311	NA
